Indonesia	embassy	India
Indonesia	embassy	Burma
Indonesia	embassy	Netherlands
Indonesia	embassy	Egypt
Indonesia	embassy	USA
Indonesia	embassy	Poland
Indonesia	embassy	Brazil
Indonesia	embassy	Jordan
Indonesia	embassy	USSR
Indonesia	embassy	China
Indonesia	embassy	Cuba
Indonesia	embassy	UK
Burma	embassy	India
Burma	embassy	Indonesia
Burma	embassy	Israel
Burma	embassy	Egypt
Burma	embassy	USA
Burma	embassy	Poland
Burma	embassy	USSR
Burma	embassy	China
Burma	embassy	UK
Egypt	embassy	India
Egypt	embassy	Indonesia
Egypt	embassy	Burma
Egypt	embassy	Netherlands
Egypt	embassy	USA
Egypt	embassy	Poland
Egypt	embassy	Brazil
Egypt	embassy	USSR
Egypt	embassy	China
Egypt	embassy	Cuba
Egypt	embassy	UK
Poland	embassy	India
Poland	embassy	Indonesia
Poland	embassy	Israel
Poland	embassy	Burma
Poland	embassy	Netherlands
Poland	embassy	Egypt
Poland	embassy	USA
Poland	embassy	Brazil
Poland	embassy	Jordan
Poland	embassy	USSR
Poland	embassy	China
Poland	embassy	Cuba
Poland	embassy	UK
Brazil	embassy	India
Brazil	embassy	Indonesia
Brazil	embassy	Netherlands
Brazil	embassy	Egypt
Brazil	embassy	USA
Brazil	embassy	Poland
Brazil	embassy	USSR
Brazil	embassy	UK
Jordan	embassy	India
Jordan	embassy	Egypt
Jordan	embassy	USA
Jordan	embassy	USSR
Jordan	embassy	UK
USSR	embassy	India
USSR	embassy	Indonesia
USSR	embassy	Israel
USSR	embassy	Burma
USSR	embassy	Netherlands
USSR	embassy	Egypt
USSR	embassy	USA
USSR	embassy	Poland
USSR	embassy	China
USSR	embassy	Cuba
USSR	embassy	UK
China	embassy	India
China	embassy	Indonesia
China	embassy	Burma
China	embassy	Netherlands
China	embassy	Egypt
China	embassy	Poland
China	embassy	USSR
China	embassy	Cuba
China	embassy	UK
Cuba	embassy	India
Cuba	embassy	Indonesia
Cuba	embassy	Israel
Cuba	embassy	Netherlands
Cuba	embassy	Egypt
Cuba	embassy	Poland
Cuba	embassy	USSR
Cuba	embassy	China
Cuba	embassy	UK
