e0000	rel_A	e0001
e0001	rel_B	e0002
e0003	rel_A	e0004
e0004	rel_B	e0005
e0006	rel_A	e0007
e0007	rel_B	e0008
e0009	rel_A	e0010
e0010	rel_B	e0011
e0012	rel_A	e0013
e0013	rel_B	e0014
e0015	rel_A	e0016
e0016	rel_B	e0017
e0018	rel_A	e0019
e0019	rel_B	e0020
e0021	rel_A	e0022
e0022	rel_B	e0023
e0024	rel_D	e0025
e0025	rel_E	e0026
e0027	rel_D	e0028
e0028	rel_E	e0029
e0030	rel_D	e0031
e0031	rel_E	e0032
e0033	rel_D	e0034
e0034	rel_E	e0035
e0036	rel_D	e0037
e0037	rel_E	e0038
e0039	rel_D	e0040
e0040	rel_E	e0041
e0042	rel_D	e0043
e0043	rel_E	e0044
e0045	rel_D	e0046
e0046	rel_E	e0047
