Congenital_Abnormality	Manifestation_of	Experimental_Model_of_Disease
Mental_Process	Process_of	Vertebrate
Laboratory_or_Test_Result	Measurement_of	Genetic_Function
Organ_or_Tissue_Function	Issue_in	Biomedical_Occupation_or_Discipline
Cell	Produces	Hormone
Finding	Associated_with	Disease_or_Syndrome
Receptor	Complicates	Congenital_Abnormality
Cell_or_Molecular_Dysfunction	Manifestation_of	Neoplastic_Process
Laboratory_Procedure	Assesses_effect_of	Organophosphorus_Compound
Rickettsia_or_Chlamydia	Location_of	Biologically_Active_Substance
Carbohydrate	Isa	Organic_Chemical
Cell_Function	Result_of	Neoplastic_Process
Phenomenon_or_Process	Result_of	Biologic_Function
Group_Attribute	Issue_in	Occupation_or_Discipline
Pathologic_Function	Process_of	Plant
Vitamin	Issue_in	Biomedical_Occupation_or_Discipline
Enzyme	Affects	Organism_Function
Laboratory_or_Test_Result	Associated_with	Anatomical_Abnormality
Manufactured_Object	Issue_in	Occupation_or_Discipline
Indicator_Reagent_or_Diagnostic_Aid	Causes	Anatomical_Abnormality
Cell_Component	Produces	Hormone
Congenital_Abnormality	Affects	Molecular_Function
Acquired_Abnormality	Complicates	Anatomical_Abnormality
Mental_Process	Produces	Biologically_Active_Substance
Receptor	Disrupts	Mental_Process
Environmental_Effect_of_Humans	Result_of	Physiologic_Function
Experimental_Model_of_Disease	Result_of	Diagnostic_Procedure
Cell_or_Molecular_Dysfunction	Process_of	Plant
Element_Ion_or_Isotope	Affects	Pathologic_Function
Age_Group	Exhibits	Social_Behavior
Medical_Device	Causes	Cell_or_Molecular_Dysfunction
Immunologic_Factor	Affects	Cell_Function
Diagnostic_Procedure	Measures	Genetic_Function
Cell_or_Molecular_Dysfunction	Process_of	Fungus
Molecular_Biology_Research_Technique	Measures	Natural_Phenomenon_or_Process
Anatomical_Abnormality	Result_of	Health_Care_Activity
Bird	Interacts_with	Fish
Laboratory_Procedure	Assesses_effect_of	Antibiotic
Quantitative_Concept	Measurement_of	Body_Location_or_Region
Mental_Process	Result_of	Cell_or_Molecular_Dysfunction
Hazardous_or_Poisonous_Substance	Affects	Biologic_Function
Laboratory_Procedure	Assesses_effect_of	Organ_or_Tissue_Function
Gene_or_Genome	Location_of	Biologic_Function
Indicator_Reagent_or_Diagnostic_Aid	Interacts_with	Hazardous_or_Poisonous_Substance
Mental_Process	Result_of	Acquired_Abnormality
Physiologic_Function	Result_of	Human_caused_Phenomenon_or_Process
Neoplastic_Process	Process_of	Organism_Function
Body_Space_or_Junction	Location_of	Biologic_Function
Vitamin	Causes	Cell_or_Molecular_Dysfunction
Biologically_Active_Substance	Disrupts	Molecular_Function
Element_Ion_or_Isotope	Causes	Experimental_Model_of_Disease
Vitamin	Causes	Acquired_Abnormality
Molecular_Biology_Research_Technique	Associated_with	Anatomical_Abnormality
Disease_or_Syndrome	Co-occurs_with	Neoplastic_Process
Laboratory_or_Test_Result	Measurement_of	Organism_Function
Environmental_Effect_of_Humans	Result_of	Disease_or_Syndrome
